"Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Coffe Type Name ,Roast Type,Roast Type Name ,Size,Unit Price,Sales,Loyalty Card"
"BPZ-51283-916,29-Aug-21,87688-42420-TO,A-M-2.5,2,Kylie Mowat,,United States,Ara,Arabica,M,Medium,2.50,$25.88,$51.75,No"
"VQW-91903-926,13-Mar-20,05325-97750-WP,E-D-2.5,1,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Exc,Excelsa,D,Dark,2.50,$27.95,$27.95,Yes"
"OLF-77983-457,16-Feb-19,51901-35210-UI,A-L-2.5,2,Gabriel Starcks,gstarcksgi@abc.net.au,United States,Ara,Arabica,L,Light,2.50,$29.79,$59.57,No"
"MVI-04946-827,27-Nov-21,62483-50867-OM,E-L-1,1,Darby Dummer,,United Kingdom,Exc,Excelsa,L,Light,1.00,$14.85,$14.85,No"
"UOG-94188-104,23-Nov-21,92753-50029-SD,A-M-0.5,5,Kienan Scholard,kscholardgk@sbwire.com,United States,Ara,Arabica,M,Medium,0.50,$6.75,$33.75,No"
"DSN-15872-519,02-Dec-21,53809-98498-SN,L-L-2.5,4,Bo Kindley,bkindleygl@wikimedia.org,United States,Lib,Liberica,L,Light,2.50,$36.46,$145.82,Yes"
"OUQ-73954-002,06-Jan-19,66308-13503-KD,R-M-0.2,4,Krissie Hammett,khammettgm@dmoz.org,United States,Rob,Robusta,M,Medium,0.20,$2.99,$11.94,Yes"
"LGL-16843-667,05-May-21,82458-87830-JE,A-D-0.2,4,Alisha Hulburt,ahulburtgn@fda.gov,United States,Ara,Arabica,D,Dark,0.20,$2.99,$11.94,Yes"
"TCC-89722-031,23-Oct-21,41611-34336-WT,L-D-0.5,1,Peyter Lauritzen,plauritzengo@photobucket.com,United States,Lib,Liberica,D,Dark,0.50,$7.77,$7.77,No"
"TRA-79507-007,16-Dec-19,70089-27418-UJ,R-L-2.5,4,Aurelia Burgwin,aburgwingp@redcross.org,United States,Rob,Robusta,L,Light,2.50,$27.49,$109.94,Yes"
"MZJ-77284-941,18-May-19,99978-56910-BN,E-L-0.2,5,Emalee Rolin,erolingq@google.fr,United States,Exc,Excelsa,L,Light,0.20,$4.46,$22.28,Yes"
"AXN-57779-891,14-Jul-19,09668-23340-IC,R-M-0.2,3,Donavon Fowle,dfowlegr@epa.gov,United States,Rob,Robusta,M,Medium,0.20,$2.99,$8.96,No"
"PJB-15659-994,13-Nov-20,39457-62611-YK,L-D-2.5,4,Jorge Bettison,,Ireland,Lib,Liberica,D,Dark,2.50,$29.79,$119.14,No"
"LTS-03470-353,16-Jul-20,90985-89807-RW,A-L-2.5,5,Wang Powlesland,wpowleslandgt@soundcloud.com,United States,Ara,Arabica,L,Light,2.50,$29.79,$148.93,Yes"
"UMM-28497-689,03-Nov-20,05325-97750-WP,L-L-2.5,3,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Lib,Liberica,L,Light,2.50,$36.46,$109.37,Yes"
"MJZ-93232-402,20-Mar-22,17816-67941-ZS,E-D-0.2,1,Laurence Ellingham,lellinghamgv@sciencedaily.com,United States,Exc,Excelsa,D,Dark,0.20,$3.65,$3.65,Yes"
"UHW-74617-126,16-Feb-22,90816-65619-LM,E-D-2.5,2,Billy Neiland,,United States,Exc,Excelsa,D,Dark,2.50,$27.95,$55.89,No"
"RIK-61730-794,12-Nov-20,69761-61146-KD,L-M-0.2,6,Ancell Fendt,afendtgx@forbes.com,United States,Lib,Liberica,M,Medium,0.20,$4.37,$26.19,Yes"
"IDJ-55379-750,05-Oct-19,24040-20817-QB,R-M-1,4,Angelia Cleyburn,acleyburngy@lycos.com,United States,Rob,Robusta,M,Medium,1.00,$9.95,$39.80,No"
"OHX-11953-965,01-Oct-19,19524-21432-XP,E-L-2.5,2,Temple Castiglione,tcastiglionegz@xing.com,United States,Exc,Excelsa,L,Light,2.50,$34.16,$68.31,No"
"TVV-42245-088,06-Mar-20,14398-43114-RV,A-M-0.2,4,Betti Lacasa,,Ireland,Ara,Arabica,M,Medium,0.20,$3.38,$13.50,No"
"DYP-74337-787,23-Oct-19,41486-52502-QQ,R-M-0.5,1,Gunilla Lynch,,United States,Rob,Robusta,M,Medium,0.50,$5.97,$5.97,No"
"OKA-93124-100,23-Apr-20,05325-97750-WP,R-M-0.5,5,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Rob,Robusta,M,Medium,0.50,$5.97,$29.85,Yes"
"IXW-20780-268,24-Jun-20,20236-64364-QL,L-L-2.5,2,Shay Couronne,scouronneh3@mozilla.org,United States,Lib,Liberica,L,Light,2.50,$36.46,$72.91,Yes"
"NGG-24006-937,16-Mar-21,29102-40100-TZ,E-M-2.5,4,Linus Flippelli,lflippellih4@github.io,United Kingdom,Exc,Excelsa,M,Medium,2.50,$31.63,$126.50,No"
"JZC-31180-557,07-Apr-20,09171-42203-EB,L-M-2.5,1,Rachelle Elizabeth,relizabethh5@live.com,United States,Lib,Liberica,M,Medium,2.50,$33.47,$33.47,No"
"ZMU-63715-204,30-Sep-21,29060-75856-UI,E-D-1,6,Innis Renhard,irenhardh6@i2i.jp,United States,Exc,Excelsa,D,Dark,1.00,$12.15,$72.90,Yes"
"GND-08192-056,01-May-22,17088-16989-PL,L-D-0.5,2,Winne Roche,wrocheh7@xinhuanet.com,United States,Lib,Liberica,D,Dark,0.50,$7.77,$15.54,Yes"
"RYY-38961-093,21-Jan-21,14756-18321-CL,A-M-0.2,6,Linn Alaway,lalawayhh@weather.com,United States,Ara,Arabica,M,Medium,0.20,$3.38,$20.25,No"
"CVA-64996-969,24-Jun-20,13324-78688-MI,A-L-1,6,Cordy Odgaard,codgaardh9@nsw.gov.au,United States,Ara,Arabica,L,Light,1.00,$12.95,$77.70,No"
"XTH-67276-442,03-Mar-19,73799-04749-BM,L-M-2.5,4,Bertine Byrd,bbyrdha@4shared.com,United States,Lib,Liberica,M,Medium,2.50,$33.47,$133.86,No"
"PVU-02950-470,28-Jan-21,01927-46702-YT,E-D-1,1,Nelie Garnson,,United Kingdom,Exc,Excelsa,D,Dark,1.00,$12.15,$12.15,No"
"XSN-26809-910,28-Jun-20,80467-17137-TO,E-M-2.5,2,Dianne Chardin,dchardinhc@nhs.uk,Ireland,Exc,Excelsa,M,Medium,2.50,$31.63,$63.25,Yes"
"UDN-88321-005,05-Jul-20,14640-87215-BK,R-L-0.5,5,Hailee Radbone,hradbonehd@newsvine.com,United States,Rob,Robusta,L,Light,0.50,$7.17,$35.85,No"
"EXP-21628-670,02-Mar-19,94447-35885-HK,A-M-2.5,3,Wallis Bernth,wbernthhe@miitbeian.gov.cn,United States,Ara,Arabica,M,Medium,2.50,$25.88,$77.63,No"
"VGM-24161-361,01-May-22,71034-49694-CS,E-M-2.5,2,Byron Acarson,bacarsonhf@cnn.com,United States,Exc,Excelsa,M,Medium,2.50,$31.63,$63.25,Yes"
"PKN-19556-918,29-Apr-22,00445-42781-KX,E-L-0.2,6,Faunie Brigham,fbrighamhg@blog.com,Ireland,Exc,Excelsa,L,Light,0.20,$4.46,$26.73,Yes"
"PKN-19556-918,29-Apr-22,00445-42781-KX,L-D-0.5,4,Faunie Brigham,fbrighamhg@blog.com,Ireland,Lib,Liberica,D,Dark,0.50,$7.77,$31.08,Yes"
"PKN-19556-918,29-Apr-22,00445-42781-KX,A-D-0.2,1,Faunie Brigham,fbrighamhg@blog.com,Ireland,Ara,Arabica,D,Dark,0.20,$2.99,$2.99,Yes"
"PKN-19556-918,29-Apr-22,00445-42781-KX,R-D-2.5,5,Faunie Brigham,fbrighamhg@blog.com,Ireland,Rob,Robusta,D,Dark,2.50,$20.59,$102.93,Yes"
"DXQ-44537-297,06-Aug-20,96116-24737-LV,E-L-0.5,4,Marjorie Yoxen,myoxenhk@google.com,United States,Exc,Excelsa,L,Light,0.50,$8.91,$35.64,No"
"BPC-54727-307,21-Dec-19,18684-73088-YL,R-L-1,4,Gaspar McGavin,gmcgavinhl@histats.com,United States,Rob,Robusta,L,Light,1.00,$11.95,$47.80,No"
"KSH-47717-456,19-Apr-20,74671-55639-TU,L-M-1,3,Lindy Uttermare,luttermarehm@engadget.com,United States,Lib,Liberica,M,Medium,1.00,$14.55,$43.65,No"
"ANK-59436-446,17-Jan-22,17488-65879-XL,E-L-0.5,4,Eal D'Ambrogio,edambrogiohn@techcrunch.com,United States,Exc,Excelsa,L,Light,0.50,$8.91,$35.64,Yes"
"AYY-83051-752,22-Jan-19,46431-09298-OU,L-L-1,6,Carolee Winchcombe,cwinchcombeho@jiathis.com,United States,Lib,Liberica,L,Light,1.00,$15.85,$95.10,Yes"
"CSW-59644-267,28-Feb-20,60378-26473-FE,E-M-2.5,1,Benedikta Paumier,bpaumierhp@umn.edu,Ireland,Exc,Excelsa,M,Medium,2.50,$31.63,$31.63,Yes"
"ITY-92466-909,07-Aug-19,34927-68586-ZV,A-M-2.5,3,Neville Piatto,,Ireland,Ara,Arabica,M,Medium,2.50,$25.88,$77.63,Yes"
"IGW-04801-466,15-May-21,29051-27555-GD,L-D-0.2,1,Jeno Capey,jcapeyhr@bravesites.com,United States,Lib,Liberica,D,Dark,0.20,$3.89,$3.89,Yes"
"LJN-34281-921,17-Dec-21,52143-35672-JF,R-L-2.5,5,Tuckie Mathonnet,tmathonneti0@google.co.jp,United States,Rob,Robusta,L,Light,2.50,$27.49,$137.43,No"
"BWZ-46364-547,09-Sep-21,64918-67725-MN,R-L-1,3,Yardley Basill,ybasillht@theguardian.com,United States,Rob,Robusta,L,Light,1.00,$11.95,$35.85,Yes"
"SBC-95710-706,19-Feb-20,85634-61759-ND,E-M-0.2,2,Maggy Baistow,mbaistowhu@i2i.jp,United Kingdom,Exc,Excelsa,M,Medium,0.20,$4.13,$8.25,Yes"
"WRN-55114-031,29-Jun-20,40180-22940-QB,E-L-2.5,3,Courtney Pallant,cpallanthv@typepad.com,United States,Exc,Excelsa,L,Light,2.50,$34.16,$102.47,Yes"
"TZU-64255-831,13-May-22,34666-76738-SQ,R-D-2.5,2,Marne Mingey,,United States,Rob,Robusta,D,Dark,2.50,$20.59,$41.17,No"
"JVF-91003-729,02-Oct-20,98536-88616-FF,A-D-2.5,3,Denny O' Ronan,dohx@redcross.org,United States,Ara,Arabica,D,Dark,2.50,$22.89,$68.66,Yes"
"MVB-22135-665,02-Dec-21,55621-06130-SA,A-D-1,1,Dottie Rallin,drallinhy@howstuffworks.com,United States,Ara,Arabica,D,Dark,1.00,$9.95,$9.95,Yes"
"CKS-47815-571,02-Nov-21,45666-86771-EH,L-L-0.5,3,Ardith Chill,achillhz@epa.gov,United Kingdom,Lib,Liberica,L,Light,0.50,$9.51,$28.53,Yes"
"OAW-17338-101,23-Feb-20,52143-35672-JF,R-D-0.2,6,Tuckie Mathonnet,tmathonneti0@google.co.jp,United States,Rob,Robusta,D,Dark,0.20,$2.69,$16.11,No"
"ALP-37623-536,03-Jul-20,24689-69376-XX,L-L-1,6,Charmane Denys,cdenysi1@is.gd,United Kingdom,Lib,Liberica,L,Light,1.00,$15.85,$95.10,No"
"WMU-87639-108,11-Feb-19,71891-51101-VQ,R-D-0.5,1,Cecily Stebbings,cstebbingsi2@drupal.org,United States,Rob,Robusta,D,Dark,0.50,$5.37,$5.37,Yes"
"USN-44968-231,10-Sep-20,71749-05400-CN,R-L-1,4,Giana Tonnesen,,United States,Rob,Robusta,L,Light,1.00,$11.95,$47.80,No"
"YZG-20575-451,02-Mar-20,64845-00270-NO,L-L-1,4,Rhetta Zywicki,rzywickii4@ifeng.com,Ireland,Lib,Liberica,L,Light,1.00,$15.85,$63.40,No"
"HTH-52867-812,28-Jun-21,29851-36402-UX,A-M-2.5,4,Almeria Burgett,aburgetti5@moonfruit.com,United States,Ara,Arabica,M,Medium,2.50,$25.88,$103.50,No"
"FWU-44971-444,11-Jan-19,12190-25421-WM,A-D-2.5,3,Marvin Malloy,mmalloyi6@seattletimes.com,United States,Ara,Arabica,D,Dark,2.50,$22.89,$68.66,No"
"EQI-82205-066,20-Sep-19,52316-30571-GD,R-M-2.5,2,Maxim McParland,mmcparlandi7@w3.org,United States,Rob,Robusta,M,Medium,2.50,$22.89,$45.77,Yes"
"NAR-00747-074,16-Oct-21,23243-92649-RY,L-D-1,4,Sylas Jennaroy,sjennaroyi8@purevolume.com,United States,Lib,Liberica,D,Dark,1.00,$12.95,$51.80,No"
"JYR-22052-185,01-Jan-20,39528-19971-OR,A-M-0.5,2,Wren Place,wplacei9@wsj.com,United States,Ara,Arabica,M,Medium,0.50,$6.75,$13.50,Yes"
"XKO-54097-932,10-Mar-22,32743-78448-KT,E-M-0.5,3,Janella Millett,jmillettik@addtoany.com,United States,Exc,Excelsa,M,Medium,0.50,$8.25,$24.75,Yes"
"HXA-72415-025,12-May-22,93417-12322-YB,A-D-2.5,2,Dollie Gadsden,dgadsdenib@google.com.hk,Ireland,Ara,Arabica,D,Dark,2.50,$22.89,$45.77,Yes"
"MJF-20065-335,10-Sep-20,56891-86662-UY,E-L-0.5,6,Val Wakelin,vwakelinic@unesco.org,United States,Exc,Excelsa,L,Light,0.50,$8.91,$53.46,No"
"GFI-83300-059,16-Oct-21,40414-26467-VE,A-M-0.2,6,Annie Campsall,acampsallid@zimbio.com,United States,Ara,Arabica,M,Medium,0.20,$3.38,$20.25,Yes"
"WJR-51493-682,17-Jun-21,87858-83734-RK,L-D-2.5,5,Shermy Moseby,smosebyie@stanford.edu,United States,Lib,Liberica,D,Dark,2.50,$29.79,$148.93,No"
"SHP-55648-472,30-Mar-19,46818-20198-GB,A-M-1,6,Corrie Wass,cwassif@prweb.com,United States,Ara,Arabica,M,Medium,1.00,$11.25,$67.50,No"
"HYR-03455-684,19-Dec-21,29808-89098-XD,E-D-1,6,Ira Sjostrom,isjostromig@pbs.org,United States,Exc,Excelsa,D,Dark,1.00,$12.15,$72.90,No"
"HYR-03455-684,19-Dec-21,29808-89098-XD,L-D-0.2,2,Ira Sjostrom,isjostromig@pbs.org,United States,Lib,Liberica,D,Dark,0.20,$3.89,$7.77,No"
"HUG-52766-375,05-Jun-20,78786-77449-RQ,A-D-2.5,4,Jermaine Branchett,jbranchettii@bravesites.com,United States,Ara,Arabica,D,Dark,2.50,$22.89,$91.54,No"
"DAH-46595-917,12-Sep-21,27878-42224-QF,A-D-1,6,Nissie Rudland,nrudlandij@blogs.com,Ireland,Ara,Arabica,D,Dark,1.00,$9.95,$59.70,No"
"VEM-79839-466,16-Mar-22,32743-78448-KT,R-L-2.5,5,Janella Millett,jmillettik@addtoany.com,United States,Rob,Robusta,L,Light,2.50,$27.49,$137.43,Yes"
"OWH-11126-533,21-Dec-21,25331-13794-SB,L-M-2.5,2,Ferdie Tourry,ftourryil@google.de,United States,Lib,Liberica,M,Medium,2.50,$33.47,$66.93,No"
"UMT-26130-151,21-May-19,55864-37682-GQ,L-M-0.2,3,Cecil Weatherall,cweatherallim@toplist.cz,United States,Lib,Liberica,M,Medium,0.20,$4.37,$13.10,Yes"
"JKA-27899-806,26-Oct-21,97005-25609-CQ,R-L-1,5,Gale Heindrick,gheindrickin@usda.gov,United States,Rob,Robusta,L,Light,1.00,$11.95,$59.75,No"
"ULU-07744-724,26-Mar-20,94058-95794-IJ,L-M-0.5,5,Layne Imason,limasonio@discuz.net,United States,Lib,Liberica,M,Medium,0.50,$8.73,$43.65,Yes"
"NOM-56457-507,14-Oct-20,40214-03678-GU,E-M-1,6,Hazel Saill,hsaillip@odnoklassniki.ru,United States,Exc,Excelsa,M,Medium,1.00,$13.75,$82.50,Yes"
"NZN-71683-705,13-Dec-21,04921-85445-SL,A-L-2.5,6,Hermann Larvor,hlarvoriq@last.fm,United States,Ara,Arabica,L,Light,2.50,$29.79,$178.71,Yes"
"WMA-34232-850,08-Mar-21,53386-94266-LJ,L-D-2.5,4,Terri Lyford,,United States,Lib,Liberica,D,Dark,2.50,$29.79,$119.14,Yes"
"EZL-27919-704,21-Jan-21,49480-85909-DG,L-L-0.5,5,Gabey Cogan,,United States,Lib,Liberica,L,Light,0.50,$9.51,$47.55,No"
"ZYU-11345-774,10-Jan-21,18293-78136-MN,L-M-0.5,5,Charin Penwarden,cpenwardenit@mlb.com,Ireland,Lib,Liberica,M,Medium,0.50,$8.73,$43.65,No"
"CPW-34587-459,26-Mar-21,84641-67384-TD,A-L-2.5,6,Milty Middis,mmiddisiu@dmoz.org,United States,Ara,Arabica,L,Light,2.50,$29.79,$178.71,Yes"
"NQZ-82067-394,25-Mar-22,72320-29738-EB,R-L-2.5,1,Adrianne Vairow,avairowiv@studiopress.com,United Kingdom,Rob,Robusta,L,Light,2.50,$27.49,$27.49,No"
"JBW-95055-851,22-Jul-21,47355-97488-XS,A-M-1,5,Anjanette Goldie,agoldieiw@goo.gl,United States,Ara,Arabica,M,Medium,1.00,$11.25,$56.25,No"
"AHY-20324-088,06-Sep-20,63499-24884-PP,L-L-0.2,2,Nicky Ayris,nayrisix@t-online.de,United Kingdom,Lib,Liberica,L,Light,0.20,$4.76,$9.51,Yes"
"ZSL-66684-103,28-Dec-19,39193-51770-FM,E-M-0.2,2,Laryssa Benediktovich,lbenediktovichiy@wunderground.com,United States,Exc,Excelsa,M,Medium,0.20,$4.13,$8.25,Yes"
"WNE-73911-475,20-Apr-20,61323-91967-GG,L-D-0.5,6,Theo Jacobovitz,tjacobovitziz@cbc.ca,United States,Lib,Liberica,D,Dark,0.50,$7.77,$46.62,No"
"EZB-68383-559,21-Feb-19,90123-01967-KS,R-L-1,6,Becca Ableson,,United States,Rob,Robusta,L,Light,1.00,$11.95,$71.70,No"
"OVO-01283-090,17-Mar-22,15958-25089-OS,L-L-2.5,2,Jeno Druitt,jdruittj1@feedburner.com,United States,Lib,Liberica,L,Light,2.50,$36.46,$72.91,Yes"
"TXH-78646-919,14-May-21,98430-37820-UV,R-D-0.2,3,Deonne Shortall,dshortallj2@wikipedia.org,United States,Rob,Robusta,D,Dark,0.20,$2.69,$8.06,Yes"
"CYZ-37122-164,06-Jan-19,21798-04171-XC,E-M-0.5,2,Wilton Cottier,wcottierj3@cafepress.com,United States,Exc,Excelsa,M,Medium,0.50,$8.25,$16.50,No"
"AGQ-06534-750,24-Apr-19,52798-46508-HP,A-L-1,5,Kevan Grinsted,kgrinstedj4@google.com.br,Ireland,Ara,Arabica,L,Light,1.00,$12.95,$64.75,No"
"QVL-32245-818,30-May-21,46478-42970-EM,A-M-0.5,5,Dionne Skyner,dskynerj5@hubpages.com,United States,Ara,Arabica,M,Medium,0.50,$6.75,$33.75,No"
"LTD-96842-834,12-Jul-22,00246-15080-LE,L-D-2.5,6,Francesco Dressel,,United States,Lib,Liberica,D,Dark,2.50,$29.79,$178.71,No"
"SEC-91807-425,31-Jan-21,94091-86957-HX,A-M-1,2,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Ara,Arabica,M,Medium,1.00,$11.25,$22.50,No"
"MHM-44857-599,12-Sep-19,26295-44907-DK,L-D-1,1,Ambrosio Weinmann,aweinmannj8@shinystat.com,United States,Lib,Liberica,D,Dark,1.00,$12.95,$12.95,No"
"KGC-95046-911,30-Jun-20,95351-96177-QV,A-M-2.5,2,Elden Andriessen,eandriessenj9@europa.eu,United States,Ara,Arabica,M,Medium,2.50,$25.88,$51.75,Yes"
"RZC-75150-413,25-Mar-20,92204-96636-BS,E-D-0.5,5,Roxie Deaconson,rdeaconsonja@archive.org,United States,Exc,Excelsa,D,Dark,0.50,$7.29,$36.45,No"
"EYH-88288-452,14-Apr-21,03010-30348-UA,L-L-2.5,5,Davida Caro,dcarojb@twitter.com,United States,Lib,Liberica,L,Light,2.50,$36.46,$182.28,Yes"
"NYQ-24237-772,16-Aug-19,13441-34686-SW,L-D-0.5,4,Johna Bluck,jbluckjc@imageshack.us,United States,Lib,Liberica,D,Dark,0.50,$7.77,$31.08,No"
"WKB-21680-566,17-Dec-21,96612-41722-VJ,A-M-0.5,3,Myrle Dearden,,Ireland,Ara,Arabica,M,Medium,0.50,$6.75,$20.25,No"
"THE-61147-027,31-Dec-19,94091-86957-HX,L-D-1,2,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Lib,Liberica,D,Dark,1.00,$12.95,$25.90,No"
"PTY-86420-119,12-Apr-21,25504-41681-WA,A-D-0.5,4,Orland Tadman,otadmanjf@ft.com,United States,Ara,Arabica,D,Dark,0.50,$5.97,$23.88,Yes"
"QHL-27188-431,28-Sep-19,75443-07820-DZ,L-L-0.5,2,Barrett Gudde,bguddejg@dailymotion.com,United States,Lib,Liberica,L,Light,0.50,$9.51,$19.02,No"
"MIS-54381-047,15-Jun-22,39276-95489-XV,A-D-0.5,5,Nathan Sictornes,nsictornesjh@buzzfeed.com,Ireland,Ara,Arabica,D,Dark,0.50,$5.97,$29.85,Yes"
"TBB-29780-459,15-Jul-19,61437-83623-PZ,A-L-0.5,1,Vivyan Dunning,vdunningji@independent.co.uk,United States,Ara,Arabica,L,Light,0.50,$7.77,$7.77,Yes"
"QLC-52637-305,10-Feb-19,34317-87258-HQ,L-D-2.5,4,Doralin Baison,,Ireland,Lib,Liberica,D,Dark,2.50,$29.79,$119.14,Yes"
"CWT-27056-328,04-Jun-22,18570-80998-ZS,E-D-0.2,6,Josefina Ferens,,United States,Exc,Excelsa,D,Dark,0.20,$3.65,$21.87,Yes"
"ASS-05878-128,10-Oct-20,66580-33745-OQ,E-L-0.5,2,Shelley Gehring,sgehringjl@gnu.org,United States,Exc,Excelsa,L,Light,0.50,$8.91,$17.82,No"
"EGK-03027-418,06-Jun-21,19820-29285-FD,E-M-0.2,3,Barrie Fallowes,bfallowesjm@purevolume.com,United States,Exc,Excelsa,M,Medium,0.20,$4.13,$12.38,No"
"KCY-61732-849,16-Mar-19,11349-55147-SN,L-D-1,2,Nicolas Aiton,,Ireland,Lib,Liberica,D,Dark,1.00,$12.95,$25.90,No"
"BLI-21697-702,05-Dec-19,21141-12455-VB,A-M-0.5,2,Shelli De Banke,sdejo@newsvine.com,United States,Ara,Arabica,M,Medium,0.50,$6.75,$13.50,Yes"
"KFJ-46568-890,20-Jan-19,71003-85639-HB,E-L-0.5,2,Lyell Murch,,United States,Exc,Excelsa,L,Light,0.50,$8.91,$17.82,Yes"
"SOK-43535-680,04-Apr-22,58443-95866-YO,E-M-0.5,3,Stearne Count,scountjq@nba.com,United States,Exc,Excelsa,M,Medium,0.50,$8.25,$24.75,No"
"XUE-87260-201,08-Feb-22,89646-21249-OH,R-M-0.2,6,Selia Ragles,sraglesjr@blogtalkradio.com,United States,Rob,Robusta,M,Medium,0.20,$2.99,$17.91,No"
"CZF-40873-691,30-Jun-19,64988-20636-XQ,E-M-0.5,2,Silas Deehan,,United Kingdom,Exc,Excelsa,M,Medium,0.50,$8.25,$16.50,No"
"AIA-98989-755,09-May-20,34704-83143-KS,R-M-0.2,1,Sacha Bruun,sbruunjt@blogtalkradio.com,United States,Rob,Robusta,M,Medium,0.20,$2.99,$2.99,No"
"ITZ-21793-986,11-Jun-21,67388-17544-XX,E-D-0.2,4,Alon Pllu,aplluju@dagondesign.com,Ireland,Exc,Excelsa,D,Dark,0.20,$3.65,$14.58,Yes"
"YOK-93322-608,04-Nov-21,69411-48470-ID,E-L-1,6,Gilberto Cornier,gcornierjv@techcrunch.com,United States,Exc,Excelsa,L,Light,1.00,$14.85,$89.10,No"
"LXK-00634-611,20-Feb-22,94091-86957-HX,R-L-1,3,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Rob,Robusta,L,Light,1.00,$11.95,$35.85,No"
"CQW-37388-302,03-Jul-19,97741-98924-KT,A-D-2.5,3,Willabella Harvison,wharvisonjx@gizmodo.com,United States,Ara,Arabica,D,Dark,2.50,$22.89,$68.66,No"
"SPA-79365-334,01-Jun-21,79857-78167-KO,L-D-1,3,Darice Heaford,dheafordjy@twitpic.com,United States,Lib,Liberica,D,Dark,1.00,$12.95,$38.85,No"
"VPX-08817-517,15-Nov-20,46963-10322-ZA,L-L-1,5,Granger Fantham,gfanthamjz@hexun.com,United States,Lib,Liberica,L,Light,1.00,$15.85,$79.25,Yes"
"PBP-87115-410,19-Jan-21,93812-74772-MV,E-D-0.5,5,Reynolds Crookshanks,rcrookshanksk0@unc.edu,United States,Exc,Excelsa,D,Dark,0.50,$7.29,$36.45,Yes"
"SFB-93752-440,10-Oct-21,48203-23480-UB,R-M-0.2,3,Niels Leake,nleakek1@cmu.edu,United States,Rob,Robusta,M,Medium,0.20,$2.99,$8.96,Yes"
"TBU-65158-068,28-Feb-22,60357-65386-RD,E-D-1,2,Hetti Measures,,United States,Exc,Excelsa,D,Dark,1.00,$12.15,$24.30,No"
"TEH-08414-216,01-Oct-21,35099-13971-JI,E-M-2.5,2,Gay Eilhersen,geilhersenk3@networksolutions.com,United States,Exc,Excelsa,M,Medium,2.50,$31.63,$63.25,No"
"MAY-77231-536,02-Sep-20,01304-59807-OB,A-M-0.2,2,Nico Hubert,,United States,Ara,Arabica,M,Medium,0.20,$3.38,$6.75,Yes"
"ATY-28980-884,31-Jul-20,50705-17295-NK,A-L-0.2,6,Cristina Aleixo,caleixok5@globo.com,United States,Ara,Arabica,L,Light,0.20,$3.89,$23.31,No"
"SWP-88281-918,10-Jan-22,77657-61366-FY,L-L-2.5,4,Derrek Allpress,,United States,Lib,Liberica,L,Light,2.50,$36.46,$145.82,No"
"VCE-56531-986,09-Mar-21,57192-13428-PL,R-M-0.5,5,Rikki Tomkowicz,rtomkowiczk7@bravesites.com,Ireland,Rob,Robusta,M,Medium,0.50,$5.97,$29.85,Yes"
"FVV-75700-005,20-Nov-20,24891-77957-LU,E-D-0.5,3,Rochette Huscroft,rhuscroftk8@jimdo.com,United States,Exc,Excelsa,D,Dark,0.50,$7.29,$21.87,Yes"
"CFZ-53492-600,14-Mar-22,64896-18468-BT,L-M-0.2,1,Selle Scurrer,sscurrerk9@flavors.me,United Kingdom,Lib,Liberica,M,Medium,0.20,$4.37,$4.37,No"
"LDK-71031-121,10-Jan-19,84761-40784-SV,L-L-2.5,1,Andie Rudram,arudramka@prnewswire.com,United States,Lib,Liberica,L,Light,2.50,$36.46,$36.46,No"
"EBA-82404-343,26-Jan-21,20236-42322-CM,L-D-0.2,4,Leta Clarricoates,,United States,Lib,Liberica,D,Dark,0.20,$3.89,$15.54,Yes"
"USA-42811-560,26-Apr-21,49671-11547-WG,E-L-0.2,2,Jacquelyn Maha,jmahakc@cyberchimps.com,United States,Exc,Excelsa,L,Light,0.20,$4.46,$8.91,No"
"SNL-83703-516,04-Jan-22,57976-33535-WK,L-M-2.5,3,Glory Clemon,gclemonkd@networksolutions.com,United States,Lib,Liberica,M,Medium,2.50,$33.47,$100.40,Yes"
"SUZ-83036-175,20-Aug-19,55915-19477-MK,R-D-0.2,5,Alica Kift,,United States,Rob,Robusta,D,Dark,0.20,$2.69,$13.43,No"
"RGM-01187-513,15-Jul-22,28121-11641-UA,E-D-0.2,6,Babb Pollins,bpollinskf@shinystat.com,United States,Exc,Excelsa,D,Dark,0.20,$3.65,$21.87,No"
"CZG-01299-952,12-Feb-19,09540-70637-EV,L-D-1,2,Jarret Toye,jtoyekg@pinterest.com,Ireland,Lib,Liberica,D,Dark,1.00,$12.95,$25.90,Yes"
"KLD-88731-484,08-Sep-21,17775-77072-PP,A-M-1,5,Carlie Linskill,clinskillkh@sphinn.com,United States,Ara,Arabica,M,Medium,1.00,$11.25,$56.25,No"
"BQK-38412-229,13-Dec-19,90392-73338-BC,R-L-0.2,3,Natal Vigrass,nvigrasski@ezinearticles.com,United Kingdom,Rob,Robusta,L,Light,0.20,$3.59,$10.76,No"
